PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 900 901 902 903 904 905 906 907 930 931 932 940 941 942 
1.84350E+00 1.11636E-01 3.55494E-02 1.84349E+00 1.11636E-01 1.56478E+00 8.84167E-02 3.10140E+02 2.14869E+00 1.18855E-01 7.93909E+01 6.60915E+00 3.71711E-01 2.96257E+04 6.60790E+00 3.71600E-01 -2.87202E+04 
1.87035E+00 1.26983E-01 4.37661E-02 1.87034E+00 1.26982E-01 1.59609E+00 1.06216E-01 3.30728E+02 2.19440E+00 1.45170E-01 8.68607E+01 6.74136E+00 4.48041E-01 -1.42715E+04 6.74007E+00 4.47930E-01 1.52457E+04 
1.93478E+00 1.57000E-01 5.44679E-02 1.93477E+00 1.56999E-01 1.65730E+00 1.34367E-01 3.52329E+02 2.28024E+00 1.84825E-01 9.46961E+01 6.99891E+00 5.67410E-01 -4.99098E+04 6.99757E+00 5.67299E-01 5.09561E+04 
2.05326E+00 2.03360E-01 6.86169E-02 2.05325E+00 2.03358E-01 1.75895E+00 1.73943E-01 3.75105E+02 2.41922E+00 2.39129E-01 1.02964E+02 7.42506E+00 7.34176E-01 -4.95108E+04 7.42368E+00 7.34065E-01 5.06330E+04 
2.21494E+00 2.60271E-01 8.75691E-02 2.21492E+00 2.60268E-01 1.89763E+00 2.22565E-01 3.98999E+02 2.60890E+00 3.05818E-01 1.11637E+02 8.00671E+00 9.38927E-01 -4.90874E+04 8.00528E+00 9.38816E-01 5.02892E+04 
2.42723E+00 3.29276E-01 1.13345E-01 2.42720E+00 3.29272E-01 2.07973E+00 2.81570E-01 4.24051E+02 2.85799E+00 3.86710E-01 1.20735E+02 8.77055E+00 1.18722E+00 -4.86397E+04 8.76907E+00 1.18711E+00 4.99250E+04 
2.69848E+00 4.11984E-01 1.48983E-01 2.69844E+00 4.11978E-01 2.31249E+00 3.52358E-01 4.50306E+02 3.17633E+00 4.83701E-01 1.30279E+02 9.74663E+00 1.48485E+00 -4.81681E+04 9.74510E+00 1.48474E+00 4.95408E+04 
2.95473E+00 4.86419E-01 1.86195E-01 2.95467E+00 4.86410E-01 2.53249E+00 4.16121E-01 4.71474E+02 3.47713E+00 5.71019E-01 1.37982E+02 1.06688E+01 1.75272E+00 -4.77869E+04 1.06672E+01 1.75261E+00 4.92302E+04 
3.03806E+00 5.10027E-01 1.99134E-01 3.03800E+00 5.10017E-01 2.60406E+00 4.36355E-01 4.77808E+02 3.57497E+00 5.98718E-01 1.40289E+02 1.09687E+01 1.83768E+00 -4.76728E+04 1.09671E+01 1.83757E+00 4.91372E+04 
3.49295E+00 6.34787E-01 2.77901E-01 3.49286E+00 6.34770E-01 2.99493E+00 5.43366E-01 5.08917E+02 4.10911E+00 7.45138E-01 1.51633E+02 1.26057E+01 2.28668E+00 -4.71129E+04 1.26041E+01 2.28657E+00 4.86808E+04 
