PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 900 901 902 903 904 905 906 907 
7.46308E-01 4.39510E-02 1.16457E-02 7.46305E-01 4.39507E-02 6.89311E-01 3.88391E-02 1.01579E+02 9.69032E-01 5.39500E-02 6.56887E+01 
7.60436E-01 5.17465E-02 1.44583E-02 7.60431E-01 5.17462E-02 7.05022E-01 4.74465E-02 1.09194E+02 9.91821E-01 6.65518E-02 7.02262E+01 
7.91653E-01 6.62102E-02 1.81167E-02 7.91647E-01 6.62097E-02 7.34353E-01 6.07789E-02 1.17150E+02 1.03290E+00 8.52519E-02 7.49657E+01 
8.48139E-01 8.83043E-02 2.29732E-02 8.48134E-01 8.83035E-02 7.82598E-01 7.94512E-02 1.25463E+02 1.09884E+00 1.10801E-01 7.99291E+01 
9.24592E-01 1.15301E-01 2.94664E-02 9.24591E-01 1.15300E-01 8.47879E-01 1.02304E-01 1.34165E+02 1.18808E+00 1.42064E-01 8.51298E+01 
1.02462E+00 1.47924E-01 3.83127E-02 1.02462E+00 1.47922E-01 9.33409E-01 1.30002E-01 1.43320E+02 1.30504E+00 1.79962E-01 9.06088E+01 
1.15226E+00 1.86925E-01 5.06221E-02 1.15228E+00 1.86922E-01 1.04267E+00 1.63191E-01 1.52866E+02 1.45444E+00 2.25363E-01 9.63293E+01 
1.27212E+00 2.21848E-01 6.34060E-02 1.27216E+00 2.21844E-01 1.14536E+00 1.92964E-01 1.60544E+02 1.59482E+00 2.66080E-01 1.00937E+02 
1.31136E+00 2.32977E-01 6.79006E-02 1.31141E+00 2.32972E-01 1.17900E+00 2.02462E-01 1.62853E+02 1.64080E+00 2.79068E-01 1.02324E+02 
1.52408E+00 2.91420E-01 9.51642E-02 1.52416E+00 2.91413E-01 1.36150E+00 2.52397E-01 1.74119E+02 1.89016E+00 3.47319E-01 1.09093E+02 
1.78636E+00 3.59929E-01 1.36367E-01 1.78648E+00 3.59916E-01 1.58683E+00 3.11088E-01 1.85925E+02 2.19787E+00 4.27495E-01 1.16204E+02 
2.10608E+00 4.39123E-01 2.00480E-01 2.10624E+00 4.39100E-01 1.86179E+00 3.78868E-01 1.98340E+02 2.57298E+00 5.19917E-01 1.23689E+02 
2.49174E+00 5.30450E-01 3.02502E-01 2.49195E+00 5.30411E-01 2.19454E+00 4.57989E-01 2.11334E+02 3.02672E+00 6.28014E-01 1.31542E+02 
2.95224E+00 6.85968E-01 4.71163E-01 2.95244E+00 6.85883E-01 2.64407E+00 6.55085E-01 2.25336E+02 3.66047E+00 9.23036E-01 1.40007E+02 
3.50255E+00 8.14252E-01 7.59329E-01 3.50263E+00 8.14093E-01 3.18228E+00 7.80727E-01 2.40174E+02 4.41844E+00 1.10009E+00 1.48995E+02 
4.16873E+00 9.57443E-01 1.26642E+00 4.16842E+00 9.57132E-01 3.83442E+00 9.20969E-01 2.55806E+02 5.33557E+00 1.29729E+00 1.58489E+02 
4.97075E+00 1.11653E+00 2.19343E+00 4.96931E+00 1.11589E+00 4.62028E+00 1.07706E+00 2.72304E+02 6.43907E+00 1.51639E+00 1.68538E+02 
5.93050E+00 1.29180E+00 3.95503E+00 5.92592E+00 1.29038E+00 5.56091E+00 1.24911E+00 2.89694E+02 7.75766E+00 1.75734E+00 1.79163E+02 
