PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
-5 -4 -3 -2 -1 1 2 3 4 5 21
-8.88567E-07 -7.20905E-07 -1.32242E-05 -1.75828E-06 4.16312E-06 1.99457E-05 -1.09016E-04 1.52334E-06 -7.20905E-07 -8.88567E-07 -3.84595E-05 
-8.88567E-07 -7.20905E-07 -1.31860E-05 -1.43295E-06 3.55302E-06 1.75830E-05 -1.06277E-04 1.66306E-06 -7.20905E-07 -8.88567E-07 -3.97037E-05 
-8.88567E-07 -4.38090E-08 -1.32388E-05 -1.17198E-06 2.83659E-06 1.50414E-05 -1.03500E-04 1.73780E-06 -4.38090E-08 -8.88567E-07 -3.94703E-05 
-8.88567E-07 -2.31637E-07 -1.34224E-05 -1.01040E-06 1.97156E-06 1.22689E-05 -1.00707E-04 1.71250E-06 -2.31637E-07 -8.88567E-07 -3.69790E-05 
-8.88567E-07 -5.80829E-07 -1.37771E-05 -9.87245E-07 9.09302E-07 9.20141E-06 -9.79145E-05 1.54474E-06 -5.80829E-07 -8.88567E-07 -3.12385E-05 
-8.88567E-07 -1.15173E-06 -1.43650E-05 -1.16156E-06 -4.12633E-07 5.77276E-06 -9.51768E-05 1.17577E-06 -1.15173E-06 -8.88567E-07 -2.07952E-05 
-8.88567E-07 -2.01781E-06 -1.52610E-05 -1.60544E-06 -2.07007E-06 1.90295E-06 -9.25617E-05 5.33793E-07 -2.01781E-06 -8.88567E-07 -3.77361E-06 
-8.88567E-07 -2.94590E-06 -1.62222E-05 -2.18834E-06 -3.63969E-06 -1.45372E-06 -9.06740E-05 -2.04539E-07 -2.94590E-06 -8.88567E-07 1.54021E-05 
-8.88567E-07 -3.26727E-06 -1.65551E-05 -2.40563E-06 -4.15366E-06 -2.50295E-06 -9.01514E-05 -4.67598E-07 -3.26727E-06 -8.88567E-07 2.22089E-05 
-8.88567E-07 -5.16470E-06 -1.85193E-05 -3.78657E-06 -7.00151E-06 -7.98321E-06 -8.78953E-05 -2.06853E-06 -5.16470E-06 -8.88567E-07 6.37162E-05 
-8.88567E-07 -7.78459E-06 -2.12277E-05 -5.85474E-06 -1.06283E-05 -1.43815E-05 -8.61377E-05 -4.35938E-06 -7.78459E-06 -8.88567E-07 1.23816E-04 
-8.88567E-07 -1.13089E-05 -2.48647E-05 -8.79002E-06 -1.52198E-05 -2.18900E-05 -8.50513E-05 -7.51944E-06 -1.13089E-05 -8.88567E-07 2.08356E-04 
-8.88567E-07 -1.59491E-05 -2.96445E-05 -1.28016E-05 -2.09916E-05 -3.07310E-05 -8.48374E-05 -1.17574E-05 -1.59491E-05 -8.88567E-07 3.24549E-04 
-5.35323E-06 -2.29496E-05 -3.68217E-05 -1.90841E-05 -2.92470E-05 -4.22493E-05 -8.66076E-05 -1.82961E-05 -2.29496E-05 -5.35323E-06 4.91553E-04 
-1.32673E-05 -3.17794E-05 -4.58631E-05 -2.71354E-05 -3.94268E-05 -5.58896E-05 -8.98734E-05 -2.66124E-05 -3.17794E-05 -1.32673E-05 7.09637E-04 
-2.30611E-05 -4.25329E-05 -5.68655E-05 -3.70564E-05 -5.16216E-05 -7.17478E-05 -9.47340E-05 -3.68004E-05 -4.25329E-05 -2.30611E-05 9.88328E-04 
-3.50767E-05 -5.55536E-05 -7.01760E-05 -4.91869E-05 -6.61814E-05 -9.01843E-05 -1.01515E-04 -4.91992E-05 -5.55536E-05 -3.50767E-05 1.34185E-03 
-4.97021E-05 -7.12309E-05 -8.61879E-05 -6.39131E-05 -8.35026E-05 -1.11607E-04 -1.10586E-04 -6.41939E-05 -7.12309E-05 -4.97021E-05 1.78723E-03 
-6.73751E-05 -9.00037E-05 -1.05344E-04 -8.16701E-05 -1.04032E-04 -1.36474E-04 -1.22366E-04 -8.22186E-05 -9.00037E-05 -6.73751E-05 2.34481E-03 
-8.85858E-05 -1.12364E-04 -1.28140E-04 -1.02946E-04 -1.28268E-04 -1.65299E-04 -1.37322E-04 -1.03760E-04 -1.12364E-04 -8.85858E-05 3.03869E-03 
-1.13881E-04 -1.38859E-04 -1.55129E-04 -1.28284E-04 -1.56769E-04 -1.98651E-04 -1.55978E-04 -1.29361E-04 -1.38859E-04 -1.13881E-04 3.89731E-03 
-1.43866E-04 -1.70096E-04 -1.86921E-04 -1.58287E-04 -1.90150E-04 -2.37160E-04 -1.78912E-04 -1.59622E-04 -1.70096E-04 -1.43866E-04 4.95412E-03 
-1.79207E-04 -2.06743E-04 -2.24189E-04 -1.93620E-04 -2.29089E-04 -2.81520E-04 -2.06765E-04 -1.95207E-04 -2.06743E-04 -1.79207E-04 6.24822E-03 
-2.20636E-04 -2.49532E-04 -2.67670E-04 -2.35008E-04 -2.74327E-04 -3.32489E-04 -2.40236E-04 -2.36841E-04 -2.49532E-04 -2.20636E-04 7.82511E-03 
